FirstName;MiddleName;LastName;BirthYear;Age;PassportID
Georgiy;Vladimirovich;Ivanov;1970;50;84640
Yuriy;Stanislavovich;Artemov;1984;36;97714
Artem;Olegovich;Krasnov;1981;39;74019
Nikita;Petrovich;Volkov;1951;69;79555
Stanislav;Vladimirovich;Petrov;1952;68;33017
Boris;Dmitrievich;Dmitriev;1964;56;7800
Evgeniy;Olegovich;Krasnov;2000;20;42075
Stanislav;Borisovich;Rogkov;1946;74;7794
Dmitriy;Ivanovich;Artemov;1955;65;57991
Arnold;Olegovich;Koshkin;1933;87;56486
Nikita;Petrovich;Moryashov;1931;89;63130
Artem;Borisovich;Lisev;1973;47;52674
Slava;Evgenievich;Sobolev;1942;78;3622
Vladimir;Svytoslavich;Sobolev;1929;91;62303
Vladimir;Olegovich;Rogkov;2005;15;36497
Arnold;Petrovich;Koshkin;1997;23;16806
Vitaliy;Petrovich;Lisev;1987;33;44218
Yuriy;Ivanovich;Petrov;1967;53;92812
Artem;Stanislavovich;Fedoro;1938;82;77523
Denis;Vasilievich;Fedoro;1931;89;84386
Artem;Stanislavovich;Ivanov;1946;74;16690
Denis;Evgenievich;Artemov;2003;17;7480
Anton;Borisovich;Krasnov;1955;65;59425
Oleg;Vitalievich;Victorov;2005;15;62205
Boris;Stanislavovich;Okunevskiy;1970;50;13306
Peter;Svytoslavich;Moryashov;2010;10;35139
Boris;Stanislavovich;Ivanov;1932;88;54588
Nikita;Borisovich;Fedoro;1996;24;63069
Maxim;Ivanovich;Fedoro;1968;52;75395
Arseny;Nikolaevich;Rogkov;2016;4;14127
Vladimir;Borisovich;Krasnov;1951;69;40858
Evgeniy;Dmitrievich;Ribin;1949;71;84719
Arseny;Victorovich;Fedoro;1981;39;78664
Svaytoslav;Victorovich;Dmitriev;1953;67;73265
Arnold;Victorovich;Victorov;1976;44;88525
Artem;Borisovich;Ribin;1956;64;87374
George;Vitalievich;Kamishev;1994;26;50740
Anton;Nikolaevich;Moryashov;1957;63;81765
Maxim;Petrovich;Borisov;1959;61;93581
Oleg;Svytoslavich;Volkov;1980;40;23044
Evgeniy;Olegovich;Lisev;1970;50;11563
Vladimir;Svytoslavich;Victorov;1948;72;46217
Andrey;Victorovich;Koshkin;1953;67;72902
Svaytoslav;Svytoslavich;Ivanov;1927;93;19727
Vasiliy;Dmitrievich;Koshkin;1916;104;77266
Arseny;Ivanovich;Artemov;1922;98;82775
Stanislav;Ivanovich;Kamishev;2001;19;86971
Anton;Ivanovich;Victorov;1957;63;73601
Nikolay;Stanislavovich;Ivanov;1914;106;18115
Slava;Ivanovich;Kamishev;2003;17;42643
George;Svytoslavich;Rzhevskiy;1932;88;5746
Yuriy;Olegovich;Okunevskiy;1927;93;52360
Andrey;Ivanovich;Victorov;1916;104;11252
Rustam;Dmitrievich;Kamishev;2019;1;19037
Arkady;Nikolaevich;Rogkov;1925;95;83349
Denis;Nikolaevich;Ivanov;1934;86;62807
Alex;Vitalievich;Koshkin;1991;29;78707
Rustam;Svytoslavich;Artemov;1982;38;13699
Vladislav;Olegovich;Victorov;1999;21;57124
Arseny;Petrovich;Nikitin;1959;61;85814
Slava;Vitalievich;Nikitin;1981;39;51432
Victor;Stanislavovich;Rogkov;2013;7;91094
Artem;Victorovich;Rogkov;1951;69;36787
Evgeniy;Nikolaevich;Sobolev;1945;75;31824
Georgiy;Vitalievich;Okunevskiy;1986;34;49946
German;Borisovich;Petrov;1995;25;98455
Alex;Dmitrievich;Victorov;1984;36;99203
Stanislav;Svytoslavich;Petrov;1936;84;19953
Boris;Evgenievich;Artemov;1986;34;22174
George;Vasilievich;Eliseev;1917;103;79757
Denis;Petrovich;Volkov;1918;102;54454
Slava;Ivanovich;Eliseev;1970;50;33857
Rustam;Olegovich;Petrov;1930;90;29148
Nikolay;Stanislavovich;Eliseev;1981;39;61760
Arkady;Nikolaevich;Rogkov;1982;38;98846
Peter;Olegovich;Okunevskiy;2016;4;57496
Vitaliy;Olegovich;Nikitin;2001;19;19202
Artem;Vasilievich;Volkov;1999;21;40266
Maxim;Vasilievich;Fedoro;1973;47;20426
Vladislav;Victorovich;Okunevskiy;1969;51;43888
Arseny;Olegovich;Ivanov;1983;37;81252
Alex;Ivanovich;Sobolev;1913;107;44657
Arkady;Nikolaevich;Dmitriev;2002;18;72685
Nikolay;Vladimirovich;Dmitriev;2005;15;20014
Slava;Dmitrievich;Lisev;1965;55;17795
Slava;Dmitrievich;Dmitriev;1970;50;8932
Arkady;Olegovich;Dmitriev;1949;71;82033
German;Dmitrievich;Krasnov;1979;41;80959
Georgiy;Evgenievich;Lisev;1992;28;28290
Vitaliy;Vladimirovich;Koshkin;1955;65;27265
George;Ivanovich;Okunevskiy;1957;63;4696
Andrey;Svytoslavich;Lisev;1934;86;76454
Bohdan;Vitalievich;Eliseev;2019;1;43482
Andrey;Stanislavovich;Nikitin;2001;19;22281
Rustam;Victorovich;Eliseev;1973;47;98669
Vladimir;Evgenievich;Borisov;1960;60;42927
German;Stanislavovich;Borisov;1956;64;1345
Vasiliy;Stanislavovich;Fedoro;1922;98;4159
German;Olegovich;Ivanov;2006;14;26285
Yuriy;Petrovich;Ivanov;1935;85;84160
Arkady;Dmitrievich;Eliseev;1988;32;5258
Nikolay;Olegovich;Ribin;1947;73;48670
Yuriy;Victorovich;Sobolev;1986;34;53135
Boris;Ivanovich;Rzhevskiy;1920;100;53743
Yuriy;Borisovich;Rzhevskiy;1940;80;55003
Svaytoslav;Svytoslavich;Moryashov;2016;4;72280
Andrey;Evgenievich;Krasnov;1912;108;58854
Arseny;Svytoslavich;Eliseev;1965;55;42374
Vladimir;Petrovich;Borisov;1964;56;91280
Victor;Vladimirovich;Eliseev;1951;69;32456
Anton;Evgenievich;Ribin;1933;87;25461
Georgiy;Borisovich;Sobolev;2007;13;23203
Andrey;Petrovich;Fedoro;2014;6;44288
Yuriy;Nikolaevich;Koshkin;1987;33;31305
Slava;Olegovich;Nikitin;1958;62;18884
Nikita;Evgenievich;Rzhevskiy;1927;93;58268
Nikita;Vasilievich;Okunevskiy;1922;98;27060
Maxim;Vitalievich;Lisev;2019;1;50627
Svaytoslav;Petrovich;Krasnov;1972;48;29230
Andrey;Evgenievich;Petrov;2004;16;19226
Artem;Olegovich;Moryashov;1982;38;64137
Arseny;Olegovich;Moryashov;2005;15;96563
Nikita;Nikolaevich;Ivanov;2005;15;85522
Alex;Victorovich;Borisov;1971;49;25449
Svaytoslav;Evgenievich;Fedoro;2000;20;96200
Rustam;Ivanovich;Eliseev;1998;22;81933
Andrey;Nikolaevich;Sobolev;1924;96;10415
Vasiliy;Evgenievich;Volkov;1992;28;52616
Ivan;Olegovich;Eliseev;2004;16;51344
Anton;Ivanovich;Rogkov;1952;68;24393
Evgeniy;Vitalievich;Sobolev;1994;26;30643
George;Svytoslavich;Sobolev;1987;33;14975
Denis;Borisovich;Rogkov;1927;93;23551
Svaytoslav;Dmitrievich;Artemov;1945;75;88537
Arseny;Vitalievich;Moryashov;1946;74;8697
Alex;Borisovich;Lisev;1989;31;74321
German;Evgenievich;Krasnov;1912;108;49015
Vasiliy;Vladimirovich;Artemov;2000;20;50065
Peter;Vitalievich;Volkov;1914;106;11447
Dmitriy;Stanislavovich;Borisov;1929;91;78878
Anton;Dmitrievich;Ivanov;1986;34;20957
Arkady;Evgenievich;Ribin;1914;106;10156
Yuriy;Ivanovich;Petrov;2009;11;81304
Arnold;Svytoslavich;Lisev;1981;39;85201
Georgiy;Stanislavovich;Artemov;1971;49;33521
Georgiy;Vasilievich;Artemov;1929;91;38157
Ivan;Vasilievich;Ivanov;2000;20;25522
Ivan;Nikolaevich;Eliseev;1997;23;66173
Denis;Borisovich;Rzhevskiy;1922;98;95428
Evgeniy;Svytoslavich;Petrov;1911;109;70705
Vladislav;Borisovich;Kamishev;1944;76;89330
Arkady;Nikolaevich;Moryashov;1913;107;58302
Vladimir;Dmitrievich;Volkov;2000;20;3946
Andrey;Ivanovich;Petrov;1947;73;45442
Maxim;Olegovich;Ivanov;1956;64;28424
Svaytoslav;Victorovich;Okunevskiy;2000;20;51371
Artem;Stanislavovich;Koshkin;1931;89;19861
Yuriy;Vitalievich;Volkov;1930;90;97415
Georgiy;Petrovich;Volkov;1931;89;46565
Vasiliy;Vladimirovich;Nikitin;1971;49;73616
Anton;Nikolaevich;Borisov;1944;76;34046
Nikita;Svytoslavich;Fedoro;1933;87;96285
Dmitriy;Svytoslavich;Lisev;1955;65;13763
Evgeniy;Vasilievich;Rogkov;2003;17;75511
Vitaliy;Svytoslavich;Koshkin;1926;94;66240
Yuriy;Stanislavovich;Victorov;1938;82;52504
Arkady;Vitalievich;Nikitin;1911;109;30829
Boris;Petrovich;Volkov;1940;80;65343
German;Vladimirovich;Koshkin;2013;7;86703
Anton;Borisovich;Rzhevskiy;1950;70;70534
Svaytoslav;Svytoslavich;Fedoro;1996;24;55778
Peter;Vasilievich;Lisev;1940;80;99649
Dmitriy;Olegovich;Moryashov;2007;13;1327
Arnold;Vasilievich;Artemov;1932;88;77297
Dmitriy;Evgenievich;Volkov;2001;19;57799
Victor;Nikolaevich;Volkov;1953;67;81661
Yuriy;Svytoslavich;Krasnov;1957;63;90874
German;Vitalievich;Rzhevskiy;1952;68;3906
Rustam;Victorovich;Koshkin;1945;75;14401
Victor;Olegovich;Sobolev;1956;64;70897
Vitaliy;Ivanovich;Krasnov;1966;54;44889
Arkady;Vitalievich;Dmitriev;1955;65;48878
Slava;Ivanovich;Borisov;1927;93;17325
Arkady;Stanislavovich;Fedoro;1988;32;56993
Rustam;Ivanovich;Lisev;2005;15;81041
Alex;Victorovich;Dmitriev;2003;17;881
Denis;Victorovich;Volkov;2015;5;2868
Arkady;Dmitrievich;Victorov;1938;82;927
Vitaliy;Vladimirovich;Volkov;2013;7;90374
Denis;Petrovich;Volkov;1961;59;49223
Anton;Olegovich;Artemov;2016;4;72276
German;Vladimirovich;Petrov;1983;37;96768
Nikolay;Borisovich;Volkov;1949;71;99182
Denis;Olegovich;Okunevskiy;2008;12;60097
Vitaliy;Svytoslavich;Dmitriev;1956;64;17761
Artem;Nikolaevich;Lisev;1996;24;56999
Nikolay;Vladimirovich;Rzhevskiy;1975;45;88131
Nikolay;Victorovich;Petrov;1970;50;46842
Bohdan;Borisovich;Ribin;2003;17;19849
Andrey;Dmitrievich;Borisov;1911;109;74687
Svaytoslav;Victorovich;Ribin;1997;23;59196
German;Stanislavovich;Krasnov;1956;64;12225
Ivan;Vitalievich;Rzhevskiy;2008;12;31608
Stanislav;Borisovich;Petrov;1913;107;65453
Dmitriy;Nikolaevich;Borisov;1940;80;91113
Yuriy;Ivanovich;Artemov;1958;62;90929
Bohdan;Olegovich;Nikitin;1932;88;15421
Georgiy;Olegovich;Eliseev;1922;98;42493
Vladislav;Olegovich;Volkov;1997;23;73882
Artem;Ivanovich;Borisov;2014;6;70378
Rustam;Ivanovich;Rogkov;1999;21;47950
Arkady;Vitalievich;Rzhevskiy;1977;43;27741
Maxim;Ivanovich;Nikitin;1921;99;63069
Dmitriy;Evgenievich;Krasnov;1928;92;17984
Dmitriy;Evgenievich;Lisev;1986;34;58854
Evgeniy;Vasilievich;Lisev;2005;15;52241
Evgeniy;Vladimirovich;Victorov;1990;30;44376
Vladimir;Ivanovich;Volkov;1912;108;92989
Artem;Olegovich;Moryashov;2003;17;18933
Victor;Ivanovich;Rzhevskiy;1914;106;48951
Vladimir;Svytoslavich;Eliseev;1983;37;49259
Nikolay;Vladimirovich;Lisev;1940;80;70973
Yuriy;Ivanovich;Nikitin;1986;34;43333
German;Vasilievich;Rogkov;1940;80;91042
Bohdan;Svytoslavich;Victorov;2004;16;12106
Dmitriy;Ivanovich;Okunevskiy;1948;72;59212
Vitaliy;Dmitrievich;Borisov;2013;7;25373
Georgiy;Olegovich;Nikitin;1969;51;78804
Stanislav;Evgenievich;Dmitriev;1929;91;9656
Stanislav;Evgenievich;Nikitin;1991;29;30957
Arnold;Borisovich;Borisov;2012;8;66701
George;Dmitrievich;Nikitin;1976;44;28351
Anton;Nikolaevich;Kamishev;1981;39;73265
Alex;Victorovich;Ribin;1962;58;56804
George;Vasilievich;Okunevskiy;1964;56;19336
Denis;Stanislavovich;Rogkov;1970;50;65181
Dmitriy;Olegovich;Krasnov;2005;15;14642
Vasiliy;Vitalievich;Ivanov;1960;60;61235
German;Vasilievich;Dmitriev;1940;80;5270
Dmitriy;Evgenievich;Lisev;1930;90;75734
Arkady;Ivanovich;Nikitin;1928;92;55723
Svaytoslav;Evgenievich;Eliseev;1924;96;82515
Nikolay;Dmitrievich;Krasnov;1988;32;29218
Andrey;Olegovich;Rzhevskiy;2002;18;20126
Arkady;Victorovich;Moryashov;1961;59;3210
Vladimir;Stanislavovich;Ivanov;1954;66;63988
Artem;Vasilievich;Rzhevskiy;1971;49;50169
Arseny;Ivanovich;Rzhevskiy;2003;17;59108
Bohdan;Vladimirovich;Kamishev;1977;43;58522
Ivan;Stanislavovich;Petrov;1929;91;54988
Bohdan;Vitalievich;Borisov;1912;108;27332
Evgeniy;Ivanovich;Dmitriev;1937;83;98391
Andrey;Ivanovich;Volkov;1994;26;3677
Dmitriy;Dmitrievich;Kamishev;1955;65;49412
Alex;Olegovich;Eliseev;1977;43;6152
Dmitriy;Vasilievich;Artemov;2015;5;3530
Bohdan;Ivanovich;Victorov;2017;3;53810
Nikita;Olegovich;Petrov;1930;90;40137
Denis;Ivanovich;Okunevskiy;1981;39;59965
Nikita;Vladimirovich;Eliseev;1913;107;88412
Boris;Olegovich;Victorov;1948;72;16882
Andrey;Ivanovich;Petrov;1969;51;17371
Boris;Vasilievich;Koshkin;1956;64;52949
Vitaliy;Vladimirovich;Okunevskiy;1922;98;30469
Maxim;Dmitrievich;Nikitin;2004;16;51289
Dmitriy;Victorovich;Lisev;1982;38;89059
Vladislav;Vitalievich;Nikitin;1941;79;39982
Peter;Olegovich;Moryashov;2006;14;15848
Arseny;Ivanovich;Sobolev;1960;60;61891
Peter;Victorovich;Artemov;1924;96;51524
Oleg;Victorovich;Ribin;1944;76;69069
Svaytoslav;Petrovich;Moryashov;1956;64;67534
Stanislav;Vladimirovich;Borisov;1945;75;25183
Artem;Stanislavovich;Petrov;2005;15;88390
Vitaliy;Vasilievich;Ribin;2015;5;1882
Victor;Victorovich;Petrov;1963;57;59605
Nikita;Vladimirovich;Borisov;2014;6;84191
Artem;Vitalievich;Sobolev;1956;64;25971
Bohdan;Evgenievich;Victorov;1954;66;18146
Rustam;Borisovich;Fedoro;1958;62;70784
German;Vladimirovich;Kamishev;2018;2;3680
Denis;Evgenievich;Rogkov;1939;81;23227
Vladislav;Nikolaevich;Fedoro;2011;9;19391
Oleg;Victorovich;Volkov;2003;17;80327
Vitaliy;Evgenievich;Krasnov;1955;65;26404
Vladimir;Nikolaevich;Koshkin;2000;20;24405
Victor;Nikolaevich;Sobolev;1914;106;97769
Anton;Olegovich;Petrov;1990;30;59465
Svaytoslav;Vladimirovich;Volkov;1924;96;20886
Nikita;Olegovich;Sobolev;1980;40;52513
Ivan;Victorovich;Eliseev;1990;30;85531
Svaytoslav;Borisovich;Artemov;1919;101;61427
Yuriy;Dmitrievich;Moryashov;1949;71;61491
Oleg;Vasilievich;Moryashov;1999;21;71730
Dmitriy;Nikolaevich;Borisov;1963;57;50785
Nikolay;Victorovich;Kamishev;1912;108;63283
Vladislav;Victorovich;Petrov;1913;107;31287
Vladislav;Stanislavovich;Volkov;1993;27;96908
Evgeniy;Evgenievich;Rzhevskiy;1961;59;55195
Ivan;Petrovich;Moryashov;2011;9;62605
Maxim;Ivanovich;Dmitriev;1975;45;88445
Artem;Olegovich;Rogkov;1963;57;78221
Oleg;Borisovich;Okunevskiy;1980;40;39164
Maxim;Nikolaevich;Krasnov;1911;109;82180
Bohdan;Victorovich;Kamishev;1946;74;86690
Nikolay;Ivanovich;Nikitin;1989;31;39197
George;Stanislavovich;Koshkin;1911;109;50245
Denis;Stanislavovich;Artemov;2001;19;85848
Artem;Nikolaevich;Sobolev;1985;35;90505
Vasiliy;Vasilievich;Ivanov;1981;39;96151
Denis;Vladimirovich;Dmitriev;2011;9;80300
Vitaliy;Vasilievich;Moryashov;2000;20;58580
Peter;Svytoslavich;Rogkov;1977;43;75679
Arkady;Petrovich;Fedoro;2011;9;37192
Boris;Borisovich;Borisov;1966;54;27072
Boris;Ivanovich;Krasnov;1992;28;53965
Arnold;Vitalievich;Koshkin;1972;48;55842
Vladimir;Evgenievich;Petrov;1977;43;88949
Peter;Vitalievich;Ivanov;1941;79;45838
Peter;Ivanovich;Krasnov;2018;2;62175
Vasiliy;Svytoslavich;Lisev;1912;108;25577
Denis;Nikolaevich;Borisov;1980;40;49089
Artem;Evgenievich;Moryashov;2013;7;6671
Arnold;Stanislavovich;Petrov;1959;61;1590
Maxim;Vitalievich;Fedoro;1935;85;60789
Anton;Borisovich;Rzhevskiy;1974;46;12811
Bohdan;Borisovich;Moryashov;1946;74;23032
German;Vitalievich;Fedoro;1932;88;87173
Bohdan;Dmitrievich;Petrov;1917;103;66896
Bohdan;Petrovich;Lisev;1934;86;71385
Oleg;Olegovich;Ribin;1996;24;67241
Dmitriy;Svytoslavich;Ribin;1969;51;78707
Boris;Evgenievich;Moryashov;1979;41;15521
Svaytoslav;Vladimirovich;Eliseev;1988;32;10882
George;Vasilievich;Victorov;1974;46;38532
George;Nikolaevich;Kamishev;1973;47;62074
Dmitriy;Dmitrievich;Moryashov;1970;50;60280
Vasiliy;Ivanovich;Volkov;2012;8;89263
Alex;Dmitrievich;Victorov;2006;14;99237
Vitaliy;Vasilievich;Nikitin;1916;104;66649
Oleg;Ivanovich;Eliseev;1975;45;72270
Slava;Vitalievich;Rzhevskiy;1986;34;19861
Arnold;Olegovich;Ribin;2002;18;44749
German;Olegovich;Dmitriev;1972;48;71938
Nikolay;Svytoslavich;Rogkov;1970;50;85964
Alex;Nikolaevich;Sobolev;1955;65;39478
Arnold;Petrovich;Okunevskiy;1944;76;22959
Denis;Vitalievich;Artemov;1988;32;6631
Georgiy;Evgenievich;Rogkov;2015;5;96020
Peter;Victorovich;Moryashov;1915;105;89153
Nikolay;Borisovich;Eliseev;1988;32;68654
Yuriy;Victorovich;Sobolev;1970;50;93139
Peter;Ivanovich;Kamishev;1982;38;95739
Artem;Ivanovich;Artemov;1990;30;85753
Arnold;Ivanovich;Nikitin;1968;52;68642
Boris;Ivanovich;Rzhevskiy;1993;27;40763
Victor;Ivanovich;Nikitin;1996;24;97717
Vladimir;Vitalievich;Petrov;1913;107;12515
Georgiy;Vitalievich;Ivanov;1932;88;23126
Evgeniy;Svytoslavich;Ribin;2014;6;40638
Artem;Olegovich;Borisov;1929;91;27378
Georgiy;Vasilievich;Fedoro;1926;94;6662
Arseny;Ivanovich;Rogkov;1967;53;19016
Andrey;Dmitrievich;Eliseev;1962;58;65553
Anton;Ivanovich;Kamishev;1986;34;29963
Georgiy;Ivanovich;Eliseev;1926;94;72194
Evgeniy;Dmitrievich;Eliseev;1967;53;80773
Victor;Ivanovich;Moryashov;1923;97;27753
Ivan;Stanislavovich;Rzhevskiy;1976;44;81624
Yuriy;Vladimirovich;Rzhevskiy;1954;66;96032
Peter;Vasilievich;Krasnov;1919;101;14398
Arnold;Stanislavovich;Sobolev;1940;80;97936
Vasiliy;Borisovich;Nikitin;1950;70;45243
Bohdan;Petrovich;Petrov;1943;77;95565
Evgeniy;Victorovich;Okunevskiy;2011;9;10254
Vladimir;Ivanovich;Kamishev;1984;36;38419
Anton;Ivanovich;Victorov;1923;97;61613
Andrey;Ivanovich;Ribin;1982;38;75820
Svaytoslav;Borisovich;Moryashov;1949;71;20255
Vitaliy;Borisovich;Petrov;1960;60;53782
Artem;Vitalievich;Lisev;1922;98;16589
Oleg;Vladimirovich;Kamishev;1969;51;24268
Georgiy;Borisovich;Nikitin;1987;33;75124
Stanislav;Dmitrievich;Okunevskiy;1978;42;11947
Victor;Victorovich;Ribin;1942;78;74843
German;Borisovich;Petrov;1926;94;21512
Oleg;Petrovich;Victorov;1944;76;57298
Peter;Evgenievich;Koshkin;1972;48;38926
Victor;Vitalievich;Sobolev;1975;45;20825
Denis;Olegovich;Ivanov;1962;58;95867
Vladislav;Ivanovich;Krasnov;1950;70;95141
Maxim;Olegovich;Kamishev;2016;4;40308
Arseny;Svytoslavich;Rzhevskiy;1998;22;97622
Victor;Vladimirovich;Ribin;1944;76;24
German;Nikolaevich;Ribin;1960;60;94045
Boris;Stanislavovich;Fedoro;1951;69;52653
Nikita;Ivanovich;Volkov;1986;34;84237
Stanislav;Evgenievich;Volkov;1942;78;37958
German;Olegovich;Artemov;2004;16;70107
Yuriy;Ivanovich;Victorov;1917;103;77877
George;Borisovich;Moryashov;1954;66;2017
Alex;Petrovich;Lisev;1983;37;20068
Rustam;Stanislavovich;Sobolev;1987;33;1916
Oleg;Ivanovich;Dmitriev;1963;57;3750
Vasiliy;Vitalievich;Rogkov;1964;56;90789
Yuriy;Vitalievich;Moryashov;1954;66;74849
Arnold;Vladimirovich;Sobolev;2012;8;66197
Arseny;Olegovich;Moryashov;1970;50;63713
Svaytoslav;Dmitrievich;Artemov;2012;8;45326
Artem;Petrovich;Rzhevskiy;1939;81;95062
Svaytoslav;Vasilievich;Lisev;1934;86;72801
Arkady;Evgenievich;Artemov;1975;45;38999
Andrey;Vladimirovich;Ivanov;1945;75;52833
Evgeniy;Olegovich;Lisev;1985;35;46662
Anton;Olegovich;Kamishev;1984;36;64784
Arkady;Evgenievich;Krasnov;2002;18;56324
Slava;Olegovich;Rogkov;1964;56;22003
Ivan;Victorovich;Kamishev;1993;27;18506
Arnold;Olegovich;Rzhevskiy;1975;45;99130
Nikolay;Petrovich;Dmitriev;1947;73;84191
Bohdan;Ivanovich;Kamishev;1913;107;44306
Vitaliy;Olegovich;Artemov;1956;64;41010
Oleg;Vitalievich;Victorov;1923;97;73760
Vladimir;Borisovich;Rogkov;1947;73;80928
Arnold;Vladimirovich;Kamishev;1987;33;78136
Maxim;Vitalievich;Ivanov;1922;98;51893
Slava;Evgenievich;Ivanov;2015;5;16467
Ivan;Victorovich;Krasnov;1997;23;97659
Vasiliy;Olegovich;Ribin;1945;75;96429
Bohdan;Borisovich;Artemov;1998;22;37104
Oleg;Vitalievich;Borisov;1912;108;1379
Ivan;Olegovich;Ivanov;1937;83;89220
Stanislav;Nikolaevich;Petrov;1925;95;88381
Vitaliy;Vasilievich;Krasnov;2013;7;25077
Yuriy;Olegovich;Petrov;1944;76;8590
Arkady;Evgenievich;Victorov;1974;46;36274
Boris;Vladimirovich;Sobolev;1934;86;55906
Nikita;Evgenievich;Volkov;1914;106;62422
Evgeniy;Vitalievich;Petrov;1987;33;92580
George;Olegovich;Krasnov;2018;2;31632
Nikolay;Olegovich;Borisov;2005;15;95431
Nikita;Vitalievich;Okunevskiy;1961;59;49186
Ivan;Petrovich;Krasnov;1910;110;75048
Stanislav;Dmitrievich;Sobolev;1977;43;33979
Alex;Victorovich;Victorov;1983;37;5652
Svaytoslav;Evgenievich;Fedoro;1931;89;61827
Arkady;Dmitrievich;Koshkin;1919;101;27793
Ivan;Dmitrievich;Kamishev;1934;86;42112
Denis;Ivanovich;Ribin;1919;101;11951
Evgeniy;Petrovich;Rogkov;1920;100;41987
Ivan;Vitalievich;Ivanov;1938;82;61250
Artem;Vitalievich;Artemov;1956;64;92794
Arkady;Petrovich;Petrov;1937;83;47968
Alex;Ivanovich;Okunevskiy;1965;55;79226
Vladimir;Stanislavovich;Petrov;1998;22;84310
Anton;Dmitrievich;Sobolev;1973;47;35380
Anton;Evgenievich;Sobolev;2009;11;85064
Nikita;Petrovich;Ribin;1978;42;65800
Evgeniy;Olegovich;Rogkov;2005;15;51060
German;Victorovich;Victorov;1932;88;86327
Evgeniy;Vitalievich;Victorov;1915;105;50254
German;Dmitrievich;Lisev;1962;58;51692
Vladislav;Stanislavovich;Borisov;1962;58;60075
Maxim;Stanislavovich;Borisov;2008;12;16693
Alex;Victorovich;Petrov;1943;77;23252
Nikolay;Evgenievich;Victorov;1918;102;77880
Boris;Victorovich;Victorov;1915;105;21845
Boris;Olegovich;Eliseev;1954;66;75798
Andrey;Vasilievich;Volkov;1976;44;53218
Georgiy;Olegovich;Rzhevskiy;1960;60;16125
Ivan;Stanislavovich;Ribin;1918;102;60029
Boris;Dmitrievich;Eliseev;1931;89;4113
Maxim;Victorovich;Artemov;1921;99;85869
Vitaliy;Olegovich;Rzhevskiy;1927;93;93298
Arseny;Victorovich;Artemov;1947;73;62080
Arnold;Olegovich;Fedoro;2013;7;38557
Ivan;Petrovich;Okunevskiy;1911;109;41575
Arnold;Ivanovich;Dmitriev;2015;5;28379
Evgeniy;Dmitrievich;Koshkin;1954;66;44941
Vladimir;Olegovich;Eliseev;1934;86;63280
Slava;Petrovich;Okunevskiy;1930;90;35044
Andrey;Borisovich;Okunevskiy;1948;72;60344
Arkady;Petrovich;Sobolev;1984;36;51402
Georgiy;Ivanovich;Lisev;1920;100;9094
Dmitriy;Svytoslavich;Fedoro;1930;90;77245
Stanislav;Stanislavovich;Dmitriev;1969;51;94909
Ivan;Vasilievich;Petrov;1995;25;42725
George;Borisovich;Moryashov;1976;44;54661
Svaytoslav;Vladimirovich;Victorov;1989;31;50160
Anton;Svytoslavich;Rogkov;1973;47;48417
Arseny;Vitalievich;Fedoro;1975;45;3210
Peter;Stanislavovich;Lisev;2017;3;32551
Evgeniy;Svytoslavich;Koshkin;1923;97;95059
Peter;Victorovich;Fedoro;1941;79;16895
Stanislav;Stanislavovich;Krasnov;1990;30;22281
Dmitriy;Evgenievich;Sobolev;1981;39;93331
Georgiy;Svytoslavich;Koshkin;1980;40;4806
Vladislav;Ivanovich;Lisev;1975;45;48414
Svaytoslav;Dmitrievich;Borisov;1972;48;69737
Nikita;Evgenievich;Kamishev;1982;38;30747
Arnold;Olegovich;Kamishev;1959;61;60972
Arseny;Olegovich;Artemov;1912;108;46919
Anton;Stanislavovich;Dmitriev;2012;8;29804
Arseny;Vitalievich;Ivanov;1998;22;21225
Maxim;Borisovich;Fedoro;1920;100;6222
Dmitriy;Stanislavovich;Victorov;2009;11;85616
Peter;Victorovich;Kamishev;1952;68;9607
Oleg;Vitalievich;Petrov;2009;11;80687
Slava;Stanislavovich;Petrov;1910;110;92754
Svaytoslav;Ivanovich;Sobolev;1913;107;58064
Peter;Petrovich;Borisov;1926;94;87640
Arnold;Olegovich;Koshkin;1984;36;91924
Arkady;Dmitrievich;Rzhevskiy;1931;89;97262
Boris;Vitalievich;Koshkin;1949;71;45078
Oleg;Vasilievich;Borisov;1995;25;17947
Rustam;Borisovich;Artemov;1968;52;5578
George;Nikolaevich;Krasnov;1969;51;43192
Slava;Evgenievich;Nikitin;1961;59;25583
Maxim;Olegovich;Ribin;1957;63;55583
Ivan;Ivanovich;Sobolev;1989;31;67900
Ivan;Ivanovich;Fedoro;1992;28;20822
Bohdan;Victorovich;Artemov;1948;72;9530
Oleg;Nikolaevich;Koshkin;1918;102;18948
Artem;Nikolaevich;Fedoro;1952;68;78353
Vasiliy;Ivanovich;Eliseev;1973;47;45805
Stanislav;Vitalievich;Okunevskiy;1949;71;21027
Ivan;Dmitrievich;Rzhevskiy;1942;78;54728
Yuriy;Petrovich;Volkov;1970;50;30283
Nikita;Vasilievich;Ribin;1929;91;46836
George;Stanislavovich;Kamishev;1983;37;9759
German;Borisovich;Kamishev;1916;104;20935
Artem;Olegovich;Fedoro;2018;2;37672
Rustam;Ivanovich;Rogkov;1951;69;23038
Boris;Dmitrievich;Volkov;1941;79;18890
Vitaliy;Evgenievich;Sobolev;1929;91;53785
Boris;Olegovich;Lisev;1999;21;1150
